payment_id,member_id,sub_id,amount,payment_date,month,method,status,plan_name
366,34,291,56.08,2026-03-12,2026-03,CARD,PENDING,Yoga Flow
367,35,292,88.62,2025-05-05,2025-05,CARD,PAID,CrossFit Elite
368,35,293,58.11,2025-06-06,2025-06,CARD,PENDING,Yoga Flow
369,35,294,57.43,2025-07-09,2025-07,CARD,PAID,Yoga Flow
370,35,295,58.06,2025-08-11,2025-08,CARD,PAID,Yoga Flow
371,35,296,84.61,2025-09-11,2025-09,CARD,PAID,CrossFit Elite
372,35,297,50.73,2025-10-15,2025-10,CASH,PAID,Standard Premium
373,35,298,91.77,2025-11-17,2025-11,CARD,PENDING,CrossFit Elite
374,35,299,59.62,2025-12-20,2025-12,CARD,PAID,Yoga Flow
375,35,300,56.23,2026-01-24,2026-01,CARD,FAILED,Yoga Flow
376,35,301,51.01,2026-02-24,2026-02,CARD,PAID,Standard Premium
377,35,302,88.16,2026-03-28,2026-03,CASH,PAID,CrossFit Elite
378,35,303,89.79,2026-05-06,2026-05,CASH,PAID,CrossFit Elite
379,36,304,15.05,2025-11-20,2025-11,CASH,PAID,Day Pass
380,36,304,15.15,2025-11-21,2025-11,CASH,PENDING,Day Pass
381,36,304,15.45,2025-11-20,2025-11,CASH,PENDING,Day Pass
382,36,305,14.32,2025-11-24,2025-11,CARD,PAID,Day Pass
383,36,306,57.66,2025-11-25,2025-11,CASH,PAID,Yoga Flow
384,36,307,57.69,2025-12-29,2025-12,CASH,PAID,Yoga Flow
385,36,308,58.68,2026-01-29,2026-01,VIREMENT,PAID,Yoga Flow
386,37,309,91.08,2025-06-27,2025-06,CASH,PAID,CrossFit Elite
387,37,310,90.43,2025-08-01,2025-08,CARD,PAID,CrossFit Elite
388,37,311,47.94,2025-09-06,2025-09,CASH,PENDING,Standard Premium
389,37,312,46.95,2025-10-08,2025-10,CARD,PAID,Standard Premium
390,37,313,92.09,2025-11-12,2025-11,CARD,PAID,CrossFit Elite
391,37,314,92.65,2025-12-14,2025-12,CASH,PAID,CrossFit Elite
392,37,315,61.21,2026-01-16,2026-01,CASH,PAID,Yoga Flow
393,37,316,90.85,2026-02-19,2026-02,CARD,PENDING,CrossFit Elite
394,37,317,91.13,2026-03-22,2026-03,CASH,PAID,CrossFit Elite
395,37,318,91.97,2026-04-26,2026-04,CASH,FAILED,CrossFit Elite
396,38,319,49.12,2026-04-11,2026-04,CARD,PAID,Standard Premium
397,39,320,14.71,2025-06-01,2025-06,CASH,PAID,Day Pass
398,39,320,15.01,2025-05-30,2025-05,CASH,PAID,Day Pass
399,39,320,14.63,2025-05-29,2025-05,CASH,PAID,Day Pass
400,39,321,59.02,2025-06-08,2025-06,VIREMENT,PAID,Yoga Flow
401,39,322,47.57,2025-07-11,2025-07,CASH,PAID,Standard Premium
402,39,323,47.39,2025-08-10,2025-08,CASH,PAID,Standard Premium
403,39,324,47.55,2025-09-14,2025-09,VIREMENT,PAID,Standard Premium
404,39,325,59.5,2025-10-11,2025-10,CASH,PAID,Yoga Flow
405,39,326,50.55,2025-11-18,2025-11,CASH,PENDING,Standard Premium
406,39,327,89.56,2025-12-15,2025-12,CARD,PAID,CrossFit Elite
407,39,328,90.77,2026-01-13,2026-01,CASH,PAID,CrossFit Elite
408,39,329,51.3,2026-02-16,2026-02,CASH,PAID,Standard Premium
409,39,330,15.67,2026-03-22,2026-03,CASH,PAID,Day Pass
410,39,331,87.67,2026-03-28,2026-03,CASH,PENDING,CrossFit Elite
411,40,332,88.85,2025-06-18,2025-06,CARD,PENDING,CrossFit Elite
412,40,333,15.35,2025-07-24,2025-07,CARD,PAID,Day Pass
413,40,333,14.82,2025-07-22,2025-07,CARD,PAID,Day Pass
414,40,333,14.88,2025-07-19,2025-07,CARD,PAID,Day Pass
415,40,334,49.38,2025-07-27,2025-07,CARD,PAID,Standard Premium
416,40,335,50.56,2025-08-22,2025-08,VIREMENT,PAID,Standard Premium
417,40,336,59.9,2025-09-25,2025-09,CASH,PAID,Yoga Flow
418,40,337,91.84,2025-10-29,2025-10,CASH,PENDING,CrossFit Elite
419,40,338,88.11,2025-11-28,2025-11,CARD,PAID,CrossFit Elite
420,40,339,50.08,2026-01-01,2026-01,CARD,PAID,Standard Premium
421,40,340,86.79,2026-02-01,2026-02,CASH,PAID,CrossFit Elite
422,40,341,14.44,2026-03-04,2026-03,CARD,PAID,Day Pass
423,40,341,15.64,2026-03-08,2026-03,CARD,PAID,Day Pass
424,40,341,14.9,2026-03-09,2026-03,CARD,PAID,Day Pass
425,40,341,15.64,2026-03-06,2026-03,CARD,PENDING,Day Pass
426,41,342,14.68,2024-11-19,2024-11,VIREMENT,PAID,Day Pass
427,41,343,58.97,2024-11-25,2024-11,VIREMENT,PAID,Yoga Flow
428,41,344,49.01,2024-12-26,2024-12,CASH,PAID,Standard Premium
429,41,345,87.21,2025-01-30,2025-01,CASH,PAID,CrossFit Elite
430,41,346,84.59,2025-03-06,2025-03,CASH,PAID,CrossFit Elite
431,41,347,49.26,2025-04-06,2025-04,CARD,PAID,Standard Premium
432,41,348,92.47,2025-05-12,2025-05,CASH,PAID,CrossFit Elite
433,41,349,49.18,2025-06-08,2025-06,VIREMENT,PAID,Standard Premium
434,41,350,59.15,2025-07-17,2025-07,CASH,PAID,Yoga Flow
435,41,351,85.1,2025-08-19,2025-08,CARD,PAID,CrossFit Elite
436,41,352,88.24,2025-09-21,2025-09,CARD,PAID,CrossFit Elite
437,41,353,84.88,2025-10-25,2025-10,CASH,PAID,CrossFit Elite
438,41,354,14.33,2025-11-25,2025-11,CASH,PAID,Day Pass
439,41,354,14.53,2025-11-25,2025-11,CASH,PAID,Day Pass
440,41,355,47.72,2025-12-01,2025-12,VIREMENT,PAID,Standard Premium
441,41,356,85.52,2025-12-28,2025-12,CARD,PENDING,CrossFit Elite
442,41,357,49.04,2026-01-28,2026-01,CARD,PAID,Standard Premium
443,41,358,48.28,2026-03-08,2026-03,CARD,PAID,Standard Premium
444,42,359,87.6,2025-06-19,2025-06,CASH,PAID,CrossFit Elite
445,42,360,85.74,2025-07-18,2025-07,CASH,PAID,CrossFit Elite
446,42,361,49.34,2025-08-16,2025-08,CARD,PAID,Standard Premium
447,42,362,14.54,2025-09-16,2025-09,CASH,PAID,Day Pass
448,42,363,47.79,2025-09-22,2025-09,CASH,PAID,Standard Premium
449,42,364,89.21,2025-10-21,2025-10,VIREMENT,PAID,CrossFit Elite
450,42,365,48.77,2025-11-20,2025-11,CARD,PAID,Standard Premium
451,42,366,15.32,2025-12-25,2025-12,VIREMENT,PAID,Day Pass
452,42,366,14.74,2025-12-20,2025-12,VIREMENT,PAID,Day Pass
453,42,367,61.44,2025-12-27,2025-12,VIREMENT,FAILED,Yoga Flow
454,42,368,86.75,2026-01-30,2026-01,CARD,FAILED,CrossFit Elite
455,42,369,89.38,2026-03-03,2026-03,CASH,PAID,CrossFit Elite
456,42,369,92.43,2026-03-06,2026-03,CASH,PAID,CrossFit Elite
457,42,369,86.78,2026-03-06,2026-03,CASH,PAID,CrossFit Elite
458,43,370,51.07,2025-12-26,2025-12,CASH,PAID,Standard Premium
459,43,371,58.33,2026-01-27,2026-01,CARD,PENDING,Yoga Flow
460,43,372,89.89,2026-02-26,2026-02,VIREMENT,PAID,CrossFit Elite
461,43,373,85.54,2026-04-06,2026-04,CARD,PAID,CrossFit Elite
462,43,374,57.61,2026-05-07,2026-05,CASH,PAID,Yoga Flow
463,44,375,14.96,2025-05-23,2025-05,CARD,PAID,Day Pass
464,44,375,15.14,2025-05-24,2025-05,CARD,PENDING,Day Pass
465,44,375,15.28,2025-05-22,2025-05,CARD,PAID,Day Pass
466,44,375,14.9,2025-05-23,2025-05,CARD,PAID,Day Pass
467,44,376,58.91,2025-05-27,2025-05,VIREMENT,PAID,Yoga Flow
468,44,377,48.68,2025-06-28,2025-06,CASH,PAID,Standard Premium
469,44,378,49.52,2025-07-30,2025-07,CASH,PAID,Standard Premium
470,44,379,92.36,2025-08-25,2025-08,VIREMENT,PAID,CrossFit Elite
471,44,380,51.11,2025-09-28,2025-09,VIREMENT,PAID,Standard Premium
472,44,381,49.52,2025-11-02,2025-11,CASH,PAID,Standard Premium
473,44,382,93.42,2025-12-02,2025-12,CASH,PAID,CrossFit Elite
474,44,383,60.42,2026-01-03,2026-01,CASH,PENDING,Yoga Flow
475,44,384,57.16,2026-02-03,2026-02,CASH,PAID,Yoga Flow
476,44,384,56.65,2026-02-07,2026-02,CASH,PAID,Yoga Flow
477,44,384,61.13,2026-02-03,2026-02,CASH,PAID,Yoga Flow
478,44,384,59.43,2026-02-04,2026-02,CASH,PAID,Yoga Flow
479,45,385,14.82,2026-02-07,2026-02,VIREMENT,PAID,Day Pass
480,45,385,15.33,2026-02-07,2026-02,VIREMENT,PAID,Day Pass
481,45,385,14.48,2026-02-08,2026-02,VIREMENT,PAID,Day Pass
482,45,386,58.56,2026-02-10,2026-02,CARD,PAID,Yoga Flow
483,45,386,57.44,2026-02-11,2026-02,CARD,PAID,Yoga Flow
484,46,387,58.13,2025-12-04,2025-12,CASH,FAILED,Yoga Flow
485,46,388,57.16,2026-01-09,2026-01,VIREMENT,PAID,Yoga Flow
486,46,389,57.96,2026-02-05,2026-02,CARD,PAID,Yoga Flow
487,46,390,14.33,2026-03-13,2026-03,CASH,PAID,Day Pass
488,46,391,51.18,2026-03-19,2026-03,CARD,PAID,Standard Premium
489,46,392,92.01,2026-04-23,2026-04,CARD,PAID,CrossFit Elite
490,47,393,50.93,2025-04-04,2025-04,VIREMENT,PAID,Standard Premium
491,47,394,87.07,2025-05-05,2025-05,CASH,PAID,CrossFit Elite
492,47,395,14.77,2025-06-10,2025-06,CASH,PAID,Day Pass
493,47,395,14.27,2025-06-12,2025-06,CASH,PAID,Day Pass
494,47,395,15.36,2025-06-14,2025-06,CASH,PAID,Day Pass
495,47,396,59.09,2025-06-12,2025-06,CASH,PENDING,Yoga Flow
496,47,397,50.87,2025-07-19,2025-07,CARD,PAID,Standard Premium
497,47,398,84.77,2025-08-20,2025-08,CASH,PAID,CrossFit Elite
498,47,399,57.83,2025-09-22,2025-09,CARD,PAID,Yoga Flow
499,47,400,51.0,2025-10-21,2025-10,CARD,PAID,Standard Premium
500,47,401,56.62,2025-11-21,2025-11,CASH,PAID,Yoga Flow
501,47,402,49.87,2025-12-25,2025-12,CASH,PAID,Standard Premium
502,47,403,51.15,2026-01-27,2026-01,CARD,PAID,Standard Premium
503,47,404,48.95,2026-02-23,2026-02,CARD,PAID,Standard Premium
504,47,405,88.91,2026-03-29,2026-03,VIREMENT,PAID,CrossFit Elite
505,48,406,14.85,2024-11-20,2024-11,CASH,PAID,Day Pass
506,48,406,14.79,2024-11-21,2024-11,CASH,PAID,Day Pass
507,48,406,14.71,2024-11-19,2024-11,CASH,PAID,Day Pass
508,48,407,61.58,2024-11-21,2024-11,CASH,PAID,Yoga Flow
509,48,408,88.17,2024-12-25,2024-12,CARD,PENDING,CrossFit Elite
510,48,409,14.62,2025-01-26,2025-01,CARD,PENDING,Day Pass
511,48,410,89.69,2025-01-27,2025-01,CASH,PAID,CrossFit Elite
512,48,411,47.43,2025-03-03,2025-03,CASH,PAID,Standard Premium
513,48,412,85.79,2025-04-08,2025-04,CARD,PAID,CrossFit Elite
514,48,413,15.21,2025-05-05,2025-05,VIREMENT,PAID,Day Pass
515,48,414,91.94,2025-05-07,2025-05,CARD,PENDING,CrossFit Elite
516,48,415,49.34,2025-06-08,2025-06,CASH,PAID,Standard Premium
517,48,416,49.58,2025-07-11,2025-07,CASH,PAID,Standard Premium
518,48,417,90.01,2025-08-15,2025-08,CASH,PAID,CrossFit Elite
519,48,418,50.92,2025-09-12,2025-09,CASH,PAID,Standard Premium
520,48,419,47.6,2025-10-18,2025-10,CARD,PAID,Standard Premium
521,48,420,85.72,2025-11-20,2025-11,CASH,PAID,CrossFit Elite
522,48,421,47.63,2025-12-22,2025-12,CASH,PENDING,Standard Premium
523,48,422,47.09,2026-01-22,2026-01,CASH,PAID,Standard Premium
524,48,422,47.74,2026-01-25,2026-01,CASH,PAID,Standard Premium
525,48,422,48.09,2026-01-27,2026-01,CASH,PAID,Standard Premium
526,49,423,93.0,2025-06-17,2025-06,CASH,PENDING,CrossFit Elite
527,49,424,14.38,2025-07-14,2025-07,VIREMENT,PAID,Day Pass
528,49,424,14.52,2025-07-19,2025-07,VIREMENT,PAID,Day Pass
529,49,425,90.37,2025-07-20,2025-07,CASH,PAID,CrossFit Elite
530,49,426,46.99,2025-08-21,2025-08,CARD,PAID,Standard Premium
531,49,427,60.97,2025-09-19,2025-09,CARD,PAID,Yoga Flow
532,49,428,50.85,2025-10-21,2025-10,CARD,PAID,Standard Premium
533,49,429,57.53,2025-11-27,2025-11,CASH,PAID,Yoga Flow
534,49,430,89.56,2025-12-30,2025-12,CASH,PAID,CrossFit Elite
535,49,431,47.79,2026-02-01,2026-02,VIREMENT,PAID,Standard Premium
536,49,432,51.35,2026-03-06,2026-03,CASH,PAID,Standard Premium
537,49,433,15.19,2026-04-14,2026-04,CASH,PAID,Day Pass
538,50,434,51.24,2025-01-02,2025-01,CARD,PENDING,Standard Premium
539,50,435,47.72,2025-02-07,2025-02,CASH,PAID,Standard Premium
540,50,436,84.97,2025-03-11,2025-03,CASH,PAID,CrossFit Elite
541,50,437,61.26,2025-04-15,2025-04,VIREMENT,PAID,Yoga Flow
542,50,438,48.12,2025-05-14,2025-05,CARD,PENDING,Standard Premium
543,50,439,59.6,2025-06-13,2025-06,CASH,PAID,Yoga Flow
544,50,440,50.23,2025-07-14,2025-07,CASH,PAID,Standard Premium
545,50,441,84.94,2025-08-17,2025-08,CASH,PAID,CrossFit Elite
546,50,442,49.81,2025-09-18,2025-09,CASH,PENDING,Standard Premium
547,50,443,85.8,2025-10-22,2025-10,CARD,PAID,CrossFit Elite
548,50,444,15.65,2025-11-26,2025-11,CASH,FAILED,Day Pass
549,50,444,14.8,2025-11-23,2025-11,CASH,PAID,Day Pass
550,50,444,14.5,2025-11-24,2025-11,CASH,PAID,Day Pass
551,50,444,14.94,2025-11-26,2025-11,CASH,PAID,Day Pass
552,50,445,57.67,2025-11-25,2025-11,CARD,PAID,Yoga Flow
553,50,446,86.51,2026-01-01,2026-01,CASH,PAID,CrossFit Elite
554,50,447,87.92,2026-02-04,2026-02,CASH,PAID,CrossFit Elite
555,50,448,60.54,2026-03-10,2026-03,CARD,PAID,Yoga Flow
556,50,448,59.17,2026-03-08,2026-03,CARD,PENDING,Yoga Flow
557,51,449,14.87,2025-02-08,2025-02,VIREMENT,PAID,Day Pass
558,51,450,88.69,2025-02-08,2025-02,CASH,PAID,CrossFit Elite
559,51,451,61.79,2025-03-16,2025-03,CASH,PAID,Yoga Flow
560,51,452,89.13,2025-04-12,2025-04,CASH,PAID,CrossFit Elite
561,51,453,92.05,2025-05-15,2025-05,CASH,PAID,CrossFit Elite
562,51,454,90.55,2025-06-17,2025-06,VIREMENT,PAID,CrossFit Elite
563,51,455,14.79,2025-07-22,2025-07,CASH,PAID,Day Pass
564,51,455,15.43,2025-07-21,2025-07,CASH,PAID,Day Pass
565,51,455,15.64,2025-07-17,2025-07,CASH,PAID,Day Pass
566,51,456,58.69,2025-07-22,2025-07,CASH,PAID,Yoga Flow
567,51,457,89.62,2025-08-24,2025-08,VIREMENT,PAID,CrossFit Elite
568,51,458,49.08,2025-09-26,2025-09,CARD,PAID,Standard Premium
569,51,459,84.63,2025-11-02,2025-11,CARD,PAID,CrossFit Elite
570,51,460,14.44,2025-11-30,2025-11,VIREMENT,FAILED,Day Pass
571,51,460,14.76,2025-11-29,2025-11,VIREMENT,PAID,Day Pass
572,51,461,49.66,2025-12-08,2025-12,CARD,PENDING,Standard Premium
573,51,462,90.26,2026-01-11,2026-01,CASH,PAID,CrossFit Elite
574,51,462,88.23,2026-01-07,2026-01,CASH,PAID,CrossFit Elite
575,51,462,85.83,2026-01-08,2026-01,CASH,PAID,CrossFit Elite
576,51,462,85.06,2026-01-09,2026-01,CASH,PAID,CrossFit Elite
577,52,463,84.96,2025-12-01,2025-12,CARD,PAID,CrossFit Elite
578,52,464,88.88,2025-12-31,2025-12,VIREMENT,PAID,CrossFit Elite
579,52,465,47.25,2026-02-04,2026-02,CARD,PAID,Standard Premium
580,52,466,47.53,2026-03-08,2026-03,CASH,PAID,Standard Premium
581,52,467,57.89,2026-04-16,2026-04,CASH,PAID,Yoga Flow
582,53,468,56.95,2026-04-17,2026-04,CASH,PAID,Yoga Flow
583,54,469,46.71,2025-09-23,2025-09,VIREMENT,PAID,Standard Premium
584,54,470,49.82,2025-10-28,2025-10,VIREMENT,FAILED,Standard Premium
585,54,471,50.95,2025-11-26,2025-11,CASH,PAID,Standard Premium
586,54,472,14.9,2025-12-25,2025-12,CASH,PAID,Day Pass
587,54,472,15.46,2025-12-30,2025-12,CASH,PAID,Day Pass
588,54,472,15.63,2025-12-26,2025-12,CASH,PAID,Day Pass
589,54,473,15.24,2026-01-04,2026-01,CARD,PENDING,Day Pass
590,54,473,15.0,2026-01-05,2026-01,CARD,PAID,Day Pass
591,54,473,14.29,2026-01-03,2026-01,CARD,PAID,Day Pass
592,54,473,14.72,2026-01-03,2026-01,CARD,PAID,Day Pass
593,54,474,88.04,2026-01-07,2026-01,CASH,PAID,CrossFit Elite
594,54,474,89.55,2026-01-08,2026-01,CASH,PAID,CrossFit Elite
595,54,474,91.84,2026-01-07,2026-01,CASH,PENDING,CrossFit Elite
596,54,474,90.19,2026-01-09,2026-01,CASH,FAILED,CrossFit Elite
597,55,475,49.03,2026-04-06,2026-04,CASH,PAID,Standard Premium
598,56,476,50.99,2026-03-17,2026-03,CASH,PAID,Standard Premium
599,57,477,87.53,2026-02-08,2026-02,CASH,PAID,CrossFit Elite
600,57,478,59.79,2026-03-13,2026-03,CARD,PAID,Yoga Flow
601,57,478,60.73,2026-03-13,2026-03,CARD,PAID,Yoga Flow
602,58,479,91.23,2026-04-04,2026-04,CASH,PAID,CrossFit Elite
603,59,480,61.44,2025-09-22,2025-09,CASH,PAID,Yoga Flow
604,59,481,15.47,2025-10-23,2025-10,CARD,PAID,Day Pass
605,59,481,15.67,2025-10-24,2025-10,CARD,PAID,Day Pass
606,59,482,88.22,2025-10-28,2025-10,CARD,PAID,CrossFit Elite
607,59,483,49.52,2025-11-26,2025-11,CASH,PAID,Standard Premium
608,59,484,46.82,2025-12-27,2025-12,CASH,PAID,Standard Premium
609,59,485,57.09,2026-01-31,2026-01,CASH,PAID,Yoga Flow
610,59,486,57.54,2026-03-02,2026-03,VIREMENT,PAID,Yoga Flow
611,59,487,93.26,2026-03-29,2026-03,VIREMENT,PENDING,CrossFit Elite
612,60,488,84.96,2026-01-15,2026-01,CASH,PAID,CrossFit Elite
613,60,489,57.81,2026-02-13,2026-02,CASH,PENDING,Yoga Flow
614,60,490,15.72,2026-03-17,2026-03,CASH,PAID,Day Pass
615,60,490,15.0,2026-03-21,2026-03,CASH,PAID,Day Pass
616,60,490,15.36,2026-03-21,2026-03,CASH,PAID,Day Pass
617,60,490,15.68,2026-03-21,2026-03,CASH,PAID,Day Pass
618,61,491,86.97,2025-07-02,2025-07,CASH,FAILED,CrossFit Elite
619,61,492,93.32,2025-08-01,2025-08,CARD,PAID,CrossFit Elite
620,61,493,60.06,2025-09-02,2025-09,CASH,PAID,Yoga Flow
621,61,494,49.6,2025-10-12,2025-10,VIREMENT,PAID,Standard Premium
622,61,495,88.35,2025-11-09,2025-11,CARD,PAID,CrossFit Elite
623,61,496,50.47,2025-12-18,2025-12,CARD,PAID,Standard Premium
624,61,497,57.66,2026-01-18,2026-01,CARD,PAID,Yoga Flow
625,61,498,47.67,2026-02-25,2026-02,CASH,FAILED,Standard Premium
626,61,499,47.05,2026-04-01,2026-04,VIREMENT,PAID,Standard Premium
627,61,500,85.63,2026-05-02,2026-05,CASH,PAID,CrossFit Elite
628,62,501,57.63,2024-12-04,2024-12,CASH,PAID,Yoga Flow
629,62,502,50.49,2025-01-03,2025-01,CASH,PAID,Standard Premium
630,62,503,15.15,2025-02-06,2025-02,CARD,FAILED,Day Pass
631,62,503,15.16,2025-02-04,2025-02,CARD,PAID,Day Pass
632,62,504,49.85,2025-02-04,2025-02,CASH,PAID,Standard Premium
633,62,505,91.67,2025-03-11,2025-03,CASH,PAID,CrossFit Elite
634,62,506,56.62,2025-04-12,2025-04,CARD,PAID,Yoga Flow
635,62,507,46.58,2025-05-19,2025-05,CARD,PAID,Standard Premium
636,62,508,47.04,2025-06-20,2025-06,VIREMENT,PAID,Standard Premium
637,62,509,61.53,2025-07-22,2025-07,VIREMENT,PAID,Yoga Flow
638,62,510,48.49,2025-08-26,2025-08,CARD,PAID,Standard Premium
639,62,511,46.88,2025-10-02,2025-10,CARD,PAID,Standard Premium
640,62,512,86.13,2025-10-29,2025-10,CASH,PAID,CrossFit Elite
641,62,513,47.45,2025-12-01,2025-12,CASH,PAID,Standard Premium
642,62,514,61.45,2025-12-31,2025-12,CASH,PAID,Yoga Flow
643,62,515,14.42,2026-02-03,2026-02,CARD,PAID,Day Pass
644,62,515,14.28,2026-02-06,2026-02,CARD,PAID,Day Pass
645,62,515,15.41,2026-02-03,2026-02,CARD,PAID,Day Pass
646,62,515,14.85,2026-02-05,2026-02,CARD,PAID,Day Pass
647,62,516,84.67,2026-02-09,2026-02,CASH,PAID,CrossFit Elite
648,62,516,85.49,2026-02-10,2026-02,CASH,PAID,CrossFit Elite
649,62,516,91.24,2026-02-09,2026-02,CASH,PAID,CrossFit Elite
650,63,517,58.27,2025-11-27,2025-11,VIREMENT,FAILED,Yoga Flow
651,63,518,50.88,2026-01-02,2026-01,CASH,PAID,Standard Premium
652,63,519,92.11,2026-02-02,2026-02,CASH,PENDING,CrossFit Elite
653,63,520,93.37,2026-03-10,2026-03,CARD,PAID,CrossFit Elite
654,63,521,58.89,2026-04-11,2026-04,CASH,PENDING,Yoga Flow
655,64,522,48.08,2025-06-27,2025-06,CASH,PENDING,Standard Premium
656,64,523,88.42,2025-07-30,2025-07,CARD,PAID,CrossFit Elite
657,64,524,51.33,2025-08-26,2025-08,CASH,PAID,Standard Premium
658,64,525,49.93,2025-09-28,2025-09,CARD,PENDING,Standard Premium
659,64,526,48.91,2025-11-01,2025-11,CARD,PAID,Standard Premium
660,64,527,14.33,2025-11-28,2025-11,CARD,PAID,Day Pass
661,64,527,15.74,2025-12-02,2025-12,CARD,PAID,Day Pass
662,64,528,92.21,2025-12-06,2025-12,CARD,PAID,CrossFit Elite
663,64,529,86.35,2026-01-09,2026-01,CASH,PENDING,CrossFit Elite
664,64,530,49.69,2026-02-14,2026-02,CASH,PAID,Standard Premium
665,64,531,86.04,2026-03-16,2026-03,CASH,PAID,CrossFit Elite
666,65,532,84.66,2026-04-06,2026-04,CARD,PAID,CrossFit Elite
667,66,533,92.3,2026-04-24,2026-04,VIREMENT,PENDING,CrossFit Elite
668,67,534,90.76,2026-04-16,2026-04,CASH,PAID,CrossFit Elite
669,68,535,49.9,2025-02-25,2025-02,CARD,PAID,Standard Premium
670,68,536,14.83,2025-03-25,2025-03,CASH,PAID,Day Pass
671,68,536,15.55,2025-03-26,2025-03,CASH,PAID,Day Pass
672,68,536,14.42,2025-03-25,2025-03,CASH,PAID,Day Pass
673,68,537,58.09,2025-03-28,2025-03,CARD,PAID,Yoga Flow
674,68,538,51.23,2025-04-30,2025-04,CASH,PAID,Standard Premium
675,68,539,92.48,2025-06-03,2025-06,CASH,PAID,CrossFit Elite
676,68,540,56.65,2025-07-06,2025-07,CASH,PAID,Yoga Flow
677,68,541,59.03,2025-08-04,2025-08,CARD,PAID,Yoga Flow
678,68,542,61.87,2025-09-06,2025-09,CASH,PAID,Yoga Flow
679,68,543,15.36,2025-10-16,2025-10,VIREMENT,PAID,Day Pass
680,68,543,14.73,2025-10-15,2025-10,VIREMENT,PAID,Day Pass
681,68,543,14.85,2025-10-13,2025-10,VIREMENT,PAID,Day Pass
682,68,543,14.9,2025-10-13,2025-10,VIREMENT,PAID,Day Pass
683,68,544,86.07,2025-10-13,2025-10,CARD,PAID,CrossFit Elite
684,68,545,48.01,2025-11-16,2025-11,CASH,PAID,Standard Premium
685,68,546,51.11,2025-12-23,2025-12,CASH,PAID,Standard Premium
686,68,547,50.75,2026-01-26,2026-01,CASH,PAID,Standard Premium
687,68,548,46.61,2026-03-01,2026-03,VIREMENT,PENDING,Standard Premium
688,69,549,49.11,2026-01-01,2026-01,CASH,PAID,Standard Premium
689,69,550,48.23,2026-02-01,2026-02,CASH,PAID,Standard Premium
690,69,551,48.12,2026-03-11,2026-03,CASH,PAID,Standard Premium
691,69,552,15.07,2026-04-14,2026-04,CASH,PAID,Day Pass
692,69,552,14.92,2026-04-13,2026-04,CASH,PENDING,Day Pass
693,69,552,15.01,2026-04-11,2026-04,CASH,PAID,Day Pass
694,70,553,88.93,2025-07-20,2025-07,CASH,PAID,CrossFit Elite
695,70,554,49.76,2025-08-26,2025-08,CASH,PAID,Standard Premium
696,70,555,14.84,2025-09-20,2025-09,CARD,PAID,Day Pass
697,70,555,14.31,2025-09-25,2025-09,CARD,PAID,Day Pass
698,70,556,57.98,2025-09-27,2025-09,CARD,PAID,Yoga Flow
699,70,557,92.58,2025-10-26,2025-10,VIREMENT,PAID,CrossFit Elite
700,70,558,59.83,2025-12-01,2025-12,CASH,PAID,Yoga Flow
701,70,559,50.1,2026-01-03,2026-01,CARD,PAID,Standard Premium
702,70,560,84.78,2026-02-05,2026-02,CARD,PAID,CrossFit Elite
703,70,561,86.65,2026-03-08,2026-03,CASH,PAID,CrossFit Elite
704,70,562,85.35,2026-04-05,2026-04,CARD,PAID,CrossFit Elite
705,71,563,47.5,2025-07-08,2025-07,CARD,PAID,Standard Premium
706,71,564,57.2,2025-08-10,2025-08,CARD,PAID,Yoga Flow
707,71,565,85.2,2025-09-13,2025-09,CASH,PAID,CrossFit Elite
708,71,566,48.33,2025-10-17,2025-10,CASH,PAID,Standard Premium
709,71,567,88.12,2025-11-14,2025-11,CARD,PAID,CrossFit Elite
710,71,568,48.85,2025-12-17,2025-12,CASH,PAID,Standard Premium
711,71,569,92.17,2026-01-26,2026-01,CARD,PAID,CrossFit Elite
712,71,570,50.07,2026-02-26,2026-02,CASH,PAID,Standard Premium
713,71,571,14.66,2026-03-30,2026-03,CASH,PAID,Day Pass
714,71,571,15.54,2026-04-01,2026-04,CASH,PENDING,Day Pass
715,71,571,15.02,2026-04-03,2026-04,CASH,PAID,Day Pass
716,71,571,15.2,2026-04-02,2026-04,CASH,FAILED,Day Pass
717,72,572,51.23,2025-05-19,2025-05,VIREMENT,PAID,Standard Premium
718,72,573,88.54,2025-06-25,2025-06,CASH,PAID,CrossFit Elite
719,72,574,87.29,2025-08-02,2025-08,CASH,PAID,CrossFit Elite
720,72,575,85.26,2025-08-29,2025-08,CARD,PAID,CrossFit Elite
721,72,576,90.4,2025-09-28,2025-09,VIREMENT,PAID,CrossFit Elite
722,72,577,92.68,2025-10-27,2025-10,CASH,PAID,CrossFit Elite
723,72,578,51.2,2025-11-27,2025-11,CARD,FAILED,Standard Premium
724,72,579,58.03,2025-12-30,2025-12,CARD,PAID,Yoga Flow
725,72,580,90.74,2026-02-02,2026-02,CASH,PAID,CrossFit Elite
726,72,581,61.37,2026-03-06,2026-03,VIREMENT,PAID,Yoga Flow
727,72,582,85.7,2026-04-08,2026-04,CASH,PENDING,CrossFit Elite
728,73,583,56.22,2025-12-05,2025-12,CASH,PAID,Yoga Flow
729,73,584,56.95,2026-01-07,2026-01,CARD,PAID,Yoga Flow
730,73,585,48.05,2026-02-08,2026-02,CARD,PAID,Standard Premium
731,73,586,48.92,2026-03-13,2026-03,VIREMENT,PENDING,Standard Premium
